user_id,timestamp,operation,device_id,location_lat,location_lon,login_count_day,is_success,label
U2870,2025-10-19T00:25:15.460432,issue_power,NEWDEV_609d38,26.445591289336527,47.94451939602962,1,1,1
U518,2025-10-18T11:21:00.384852,login,DEV_517_0,25.403350382746194,46.57858204311829,4,1,0
U1250,2025-10-04T22:58:10.784569,view_service,DEV_1249_0,24.544821739470947,46.870601968894036,0,1,0
U2530,2025-10-01T08:48:17.605068,view_service,DEV_2529_0,24.38588666923094,46.813271053659,2,1,0
U767,2025-10-10T02:08:25.278087,login,DEV_766_0,23.890313818204795,46.92889549275108,2,1,0
U3885,2025-10-05T19:04:52.026458,login,NEWDEV_4b0585,25.199578285928613,46.891233189776095,3,1,0
U916,2025-10-24T12:16:52.649636,submit_form,DEV_915_0,24.82766008333586,47.13130495118678,1,1,0
U672,2025-10-26T06:21:56.328727,submit_form,DEV_671_0,23.880468764562174,46.66418106570464,1,1,0
U3650,2025-10-24T17:31:07.618243,login,DEV_3649_0,23.63007407983423,46.794011079654034,2,1,0
U1706,2025-10-02T04:01:20.798300,issue_power,DEV_1705_0,25.44253769001621,46.26842961826013,2,1,0
U2698,2025-09-29T10:22:04.573055,submit_form,DEV_2697_0,24.827818284881218,45.912744029590996,1,1,0
U3375,2025-10-12T16:51:27.542497,login,DEV_3374_0,24.66295839221055,46.50814285757274,0,1,0
U2290,2025-10-08T23:39:59.687099,login,DEV_2289_1,24.073170495879143,46.10625281564006,5,1,0
U3804,2025-10-09T21:10:23.514292,login,DEV_3803_0,24.709199233807286,46.64035837876216,1,1,0
U2644,2025-10-12T12:39:01.721977,view_service,DEV_2643_0,24.529458771162453,46.92585768083619,3,1,0
U3981,2025-10-22T03:23:14.118975,login,DEV_3980_0,24.524314451111227,45.64274466363526,2,1,0
U1763,2025-10-14T06:52:16.187082,submit_form,DEV_1762_0,25.111109622132414,46.41267215575559,0,1,0
U3676,2025-10-20T05:20:45.648280,login,DEV_3675_0,25.647114147406985,46.74282615867061,0,1,0
U1528,2025-10-15T18:06:23.599511,login,DEV_1527_1,24.663528798959966,46.959881257275924,0,1,0
U574,2025-10-12T08:32:25.008197,view_service,DEV_573_0,24.533769229069193,46.93893049961982,2,1,0
U3901,2025-10-13T14:20:55.159233,login,DEV_3900_1,24.4956292251769,46.771868553253306,2,1,0
U3574,2025-10-03T16:03:51.560876,submit_form,DEV_3573_1,25.301140127160405,46.86690636718226,4,1,0
U51,2025-10-03T04:56:43.487021,login,DEV_50_0,25.010963013286226,46.27011389774302,5,1,0
U1359,2025-10-16T14:44:13.382087,change_phone,NEWDEV_b064d3,25.180961372239317,47.97869071247103,3,1,1
U2145,2025-10-26T05:29:28.080567,reset_password,DEV_2144_0,24.626214883793793,46.62545523279936,0,1,0
U3185,2025-10-21T05:10:46.912090,submit_form,DEV_3184_0,25.070358259663458,46.96149900875427,3,1,0
U1343,2025-10-01T07:46:00.311902,view_service,DEV_1342_0,24.83947320783026,46.72765958128096,3,1,0
U851,2025-10-09T12:42:52.421187,login,DEV_850_0,25.132766352492567,46.457157802108135,1,1,0
U1027,2025-09-30T20:50:54.479544,view_service,DEV_1026_1,24.39355578263335,46.69406421635162,3,1,0
U615,2025-10-01T17:49:06.040227,login,DEV_614_0,25.2375230562163,46.540918771017864,2,1,0
U2512,2025-10-02T20:03:20.421412,login,DEV_2511_1,24.50668854474105,47.04062091052966,1,1,0
U2301,2025-10-22T12:37:47.480146,login,DEV_2300_0,24.395645289507616,46.413846414023816,3,1,0
U1634,2025-10-16T15:45:10.465911,login,DEV_1633_0,24.958679473817547,46.938271650107055,1,1,0
U1532,2025-10-25T09:18:46.158755,view_service,DEV_1531_0,24.45056530931647,46.60336494394191,1,1,0
U3993,2025-09-29T04:38:35.808916,submit_form,DEV_3992_0,24.746260265774218,46.52994484101875,0,1,0
U141,2025-10-08T16:11:35.238613,login,DEV_140_0,24.883176075367583,46.473867630029844,7,1,0
U2369,2025-10-08T08:04:20.682162,view_service,DEV_2368_0,25.378008577951153,46.88803163257591,0,1,0
U2397,2025-10-15T00:40:34.574435,login,DEV_2396_0,24.284546121219414,46.10410338222956,1,1,0
U2724,2025-10-15T13:59:03.421915,pay_fee,DEV_2723_0,24.45015128924536,46.65798584938102,1,1,0
U1379,2025-09-30T22:31:42.579860,view_service,NEWDEV_31c552,25.499582184534024,46.653219078270894,1,1,0
U203,2025-10-25T09:37:54.388270,view_service,DEV_202_1,24.48058788535951,46.16228313742332,1,1,0
U1752,2025-10-09T10:11:59.035492,view_service,DEV_1751_0,25.48512008212532,46.60303334427712,2,1,0
U1862,2025-10-04T00:36:13.401694,login,DEV_1861_0,24.419880555814334,46.9508797378736,1,1,0
U79,2025-10-29T17:06:54.409109,login,DEV_78_0,24.167942819797766,46.70500798117029,1,1,0
U1726,2025-09-30T12:18:39.387361,login,DEV_1725_1,24.525875350386205,47.38485633024752,1,1,0
U1005,2025-10-14T16:58:05.747019,view_service,DEV_1004_1,24.633691937648717,46.707072416444966,4,1,0
U2746,2025-10-02T12:16:53.615830,view_service,DEV_2745_0,24.489607289129342,46.28409450159571,2,1,0
U1713,2025-10-01T11:16:35.106079,view_service,DEV_1712_1,25.18465177535103,46.33666777620947,3,1,0
U2180,2025-09-30T21:59:01.544870,login,DEV_2179_0,25.60385169657675,46.354415233598054,1,1,0
U2703,2025-10-15T10:17:09.502175,login,DEV_2702_0,23.974659553114805,46.32542607496699,2,1,0
U3672,2025-10-01T23:25:09.338809,submit_form,DEV_3671_0,25.006094892261125,46.902128680190216,1,1,0
U2651,2025-10-21T12:13:12.775060,login,DEV_2650_0,24.88441091618027,46.70362501542265,2,1,0
U2630,2025-10-10T04:37:10.223240,view_service,DEV_2629_0,24.096173227173992,47.27396729282449,3,1,0
U1699,2025-10-17T11:55:25.192287,login,DEV_1698_0,24.57670531784619,46.56088584196153,0,1,0
U3844,2025-10-20T21:59:55.075554,login,DEV_3843_0,24.183326230902175,47.22313135076247,2,1,0
U2047,2025-10-12T04:44:58.530884,view_service,DEV_2046_0,24.8768021130718,47.12457699871917,3,1,0
U3260,2025-10-17T03:06:48.491728,login,DEV_3259_1,24.688180157166315,46.878791234761366,6,1,0
U2986,2025-10-23T11:20:23.093802,issue_power,DEV_2985_0,25.302466693682472,46.68187975779646,3,1,0
U488,2025-10-26T14:51:31.858984,view_service,DEV_487_0,23.99729519865993,46.747470364312676,3,1,0
U1640,2025-10-03T04:49:36.017334,login,DEV_1639_1,24.364860904475506,46.47294828301208,2,1,0
U2154,2025-10-13T07:02:19.399902,login,DEV_2153_0,25.020460705331512,46.522545114268816,0,1,0
U1230,2025-10-22T13:16:22.954974,submit_form,DEV_1229_0,24.781975106142813,46.73303330498745,3,1,0
U3792,2025-10-28T17:16:35.594334,login,DEV_3791_1,24.55808776996977,46.75448978086074,0,1,0
U3280,2025-10-24T01:40:25.794783,pay_fee,DEV_3279_0,24.23744238960404,47.16673325222046,3,1,0
U3629,2025-09-30T12:08:18.428449,view_service,DEV_3628_0,24.937832020048077,46.711902969385726,3,1,0
U1842,2025-10-19T20:53:34.776497,login,DEV_1841_0,24.9846711393771,46.1618080367964,3,1,0
U986,2025-10-07T11:53:23.798937,submit_form,DEV_985_0,24.893615409016935,46.59102086480356,1,1,0
U4000,2025-10-03T18:54:11.120541,submit_form,DEV_3999_1,24.650941762899937,47.188145020116686,2,1,0
U2818,2025-10-14T18:34:43.330138,issue_power,NEWDEV_908516,25.679314485793796,47.973849462736744,2,1,1
U103,2025-10-10T18:12:51.895677,login,DEV_102_0,25.286484480666005,46.98134191997624,2,1,0
U2597,2025-10-06T20:07:46.168281,login,DEV_2596_0,24.50938373675388,46.920511725968126,1,1,0
U1361,2025-10-12T01:14:46.398858,submit_form,DEV_1360_0,23.788460310540053,47.021765216826594,1,1,0
U348,2025-09-29T16:42:09.050169,login,DEV_347_0,23.963739676848874,46.593602242346925,2,1,0
U215,2025-10-18T14:55:52.675730,reset_password,DEV_214_0,24.541455004365844,47.2705231992588,1,1,0
U3680,2025-10-01T22:05:51.797460,pay_fee,DEV_3679_0,24.48213593579204,47.001227224469304,4,1,0
U1910,2025-10-06T11:14:19.793571,login,DEV_1909_1,25.188419611335746,46.40775907220158,4,1,0
U1105,2025-09-29T12:26:15.797631,login,DEV_1104_1,24.8676221674441,46.090683278012314,4,1,0
U3798,2025-10-23T00:38:29.737512,view_service,DEV_3797_0,24.547460064492505,46.35202471927241,2,1,0
U3670,2025-10-27T02:46:49.376771,login,DEV_3669_0,24.279525510945863,46.40657426503105,1,1,0
U3710,2025-10-01T01:24:42.809034,login,DEV_3709_0,24.331211575337544,46.30154609169169,1,1,0
U916,2025-10-23T00:03:20.322894,change_phone,DEV_915_0,24.817504521952195,47.095262778962486,4,1,0
U2697,2025-10-12T06:40:34.386623,login,DEV_2696_0,25.010319895193703,45.89988930111595,3,1,0
U3432,2025-10-24T21:08:18.122723,pay_fee,DEV_3431_1,24.42061726762533,47.321804699737164,1,1,0
U2995,2025-10-01T08:25:08.531913,login,NEWDEV_28e8bc,25.488209416332158,46.51290316332563,3,1,0
U2279,2025-10-16T19:33:58.115366,view_service,DEV_2278_0,24.847378403745886,46.56976473177126,2,1,0
U1326,2025-10-04T09:51:11.704543,pay_fee,DEV_1325_1,25.5011928450982,46.29008561895218,1,1,0
U2795,2025-10-25T06:21:22.357946,issue_power,NEWDEV_9b675a,26.21484445462959,47.84887713249668,3,1,1
U1209,2025-10-22T17:40:41.256857,view_service,DEV_1208_0,25.05926246594038,46.494821705368935,2,1,0
U338,2025-10-15T19:30:26.457202,login,DEV_337_0,25.52104716858159,46.801616921226135,1,1,0
U3310,2025-10-05T20:32:05.599215,login,DEV_3309_0,24.85280121538795,46.6096721827943,0,1,0
U502,2025-10-09T17:36:56.131092,login,DEV_501_0,24.37555185346722,46.632902347882535,3,1,0
U829,2025-09-29T00:29:35.429160,login,DEV_828_0,23.993658736176425,46.79840960945996,3,1,0
U2641,2025-10-03T19:19:03.453411,change_phone,DEV_2640_1,24.14401358849638,46.949646776953855,3,1,0
U1366,2025-09-30T04:38:54.990890,login,DEV_1365_1,25.136847609140435,46.719756508435694,5,1,0
U2694,2025-10-23T00:55:37.322011,login,DEV_2693_0,24.83356014998497,46.90203452888266,1,1,0
U2426,2025-09-27T20:49:02.316846,pay_fee,DEV_2425_0,24.89734458593721,47.79627153052899,0,1,0
U2458,2025-10-12T04:24:58.280011,login,DEV_2457_0,24.85071644363464,46.731224993380025,4,1,0
U2876,2025-10-05T14:36:06.314612,login,DEV_2875_1,24.49049804683227,46.65363393031055,4,1,0
U3570,2025-09-30T01:58:25.495119,login,DEV_3569_0,24.317612310867794,47.06001272865232,1,1,0
U2820,2025-10-08T14:48:07.395849,login,DEV_2819_0,24.18621123962246,46.0577741952025,3,1,0
U2295,2025-10-21T04:40:41.294132,view_service,DEV_2294_0,24.434300197115196,46.37310210184163,3,1,0
U1604,2025-10-07T20:15:33.210305,login,DEV_1603_0,24.543473867819333,47.171111037109966,4,1,0
U166,2025-09-28T07:57:34.541355,login,DEV_165_0,25.392840644271008,46.06435086176633,0,1,0
U589,2025-09-29T14:29:27.947069,login,DEV_588_0,25.049570609165883,46.422385881115055,2,1,0
U464,2025-09-28T06:34:24.344784,view_service,DEV_463_0,24.12853870906105,46.88820183892061,5,1,0
U2362,2025-10-28T13:24:46.401418,view_service,DEV_2361_0,25.072595364066114,46.408752679006824,1,1,0
U3726,2025-10-13T18:14:16.780489,reset_password,NEWDEV_ed94a6,25.37620763420291,46.30547015967941,1,1,1
U299,2025-10-13T11:27:41.965673,login,DEV_298_1,24.020136146377105,47.42845230535808,3,1,0
U2919,2025-10-18T08:10:22.926403,view_service,DEV_2918_1,25.3151232635005,47.260094531501714,2,1,0
U2734,2025-09-30T19:20:25.841076,change_phone,DEV_2733_0,24.96825923107463,46.88607682934653,2,1,0
U2636,2025-10-24T07:53:55.903183,change_phone,NEWDEV_8d141d,24.478026350461448,47.045691353016835,5,1,0
U1371,2025-10-17T14:49:29.380636,login,DEV_1370_0,24.97754420394457,47.26601841555658,3,1,0
U1641,2025-09-27T20:35:22.966157,login,DEV_1640_0,24.546743824740062,47.10172910858656,3,1,0
U173,2025-10-11T23:25:15.776877,reset_password,NEWDEV_e50242,24.732072750286363,46.73134287141058,3,1,1
U3233,2025-10-19T12:39:46.059160,view_service,DEV_3232_0,24.616503367529212,47.13411203509898,3,1,0
U3133,2025-10-07T08:36:53.413855,login,DEV_3132_0,24.420621612429123,46.532439397991396,4,1,0
U3499,2025-10-20T06:21:08.129193,view_service,DEV_3498_1,23.78143308308885,47.34860311690796,3,1,0
U2641,2025-10-02T23:16:43.598693,login,NEWDEV_5a8e62,24.20412583297996,46.98181896724755,3,1,0
U2112,2025-10-19T06:41:22.827666,pay_fee,NEWDEV_a8c2ec,24.35962546862923,46.77519319443277,1,1,0
U3234,2025-09-30T19:50:57.905439,login,DEV_3233_0,23.876778606170795,46.582052857897104,0,1,0
U3613,2025-10-16T05:10:25.523424,submit_form,NEWDEV_bfb4af,25.032330137081487,46.8242964546877,1,1,0
U2985,2025-10-11T00:39:03.375153,login,DEV_2984_0,25.118146198932976,46.693410244413975,3,1,0
U2031,2025-10-19T04:26:23.230098,issue_power,NEWDEV_c91233,26.303500393696744,48.20042965646607,3,1,1
U186,2025-10-01T06:33:59.400455,login,DEV_185_0,24.777407093483898,45.94261432888269,2,1,0
U214,2025-10-16T20:40:09.453499,login,DEV_213_0,25.31219720824943,46.86318562896877,1,0,1
U2880,2025-10-16T21:26:30.848138,submit_form,DEV_2879_1,24.662278453947803,46.628428386224435,2,1,0
U1430,2025-10-27T13:44:18.112149,login,DEV_1429_1,24.95683340575198,46.122212156426315,2,1,0
U337,2025-10-24T13:13:39.824620,view_service,DEV_336_1,24.686242181372485,46.694794771114836,1,1,0
U3659,2025-10-16T19:41:07.197906,login,DEV_3658_0,24.90992128369294,46.32187805316243,1,1,0
U2171,2025-10-16T19:56:52.091879,view_service,DEV_2170_0,24.416990119512164,47.03583253404608,1,1,0
U3268,2025-10-15T10:19:05.825428,login,DEV_3267_0,25.162773255226895,46.3364749046825,1,1,0
U3878,2025-10-25T20:29:02.420582,login,DEV_3877_0,24.505490422871205,46.98647506148607,0,1,0
U1769,2025-10-07T17:36:29.461385,login,DEV_1768_0,24.698749193373384,46.321388599786964,2,1,0
U1449,2025-10-22T03:43:39.292768,login,DEV_1448_1,24.871172331074305,46.521406036512325,1,1,0
U2294,2025-10-05T04:03:33.453152,login,NEWDEV_2d9627,25.091867331739955,46.5795540270836,0,1,0
U2748,2025-10-18T15:46:54.556181,submit_form,DEV_2747_1,24.813634597661416,47.11110922409703,1,1,0
U71,2025-10-05T01:17:33.315329,change_phone,DEV_70_0,25.132652823394903,47.19348895624905,2,1,0
U3808,2025-10-07T14:05:02.571600,view_service,DEV_3807_0,24.565807807799175,45.852913606288425,1,1,0
U2699,2025-10-19T00:24:40.045801,view_service,DEV_2698_1,24.325992465374505,46.76963380124245,0,1,0
U2552,2025-10-20T23:06:31.140472,change_phone,NEWDEV_a232e2,25.562600277554193,46.69960311684342,2,1,0
U998,2025-10-05T23:00:56.803741,change_phone,NEWDEV_732ae2,25.585885477437806,48.57411502925704,2,1,1
U1797,2025-10-23T22:46:18.651610,login,DEV_1796_0,24.857627016443306,46.45844544906751,0,1,0
U2276,2025-10-13T22:43:37.516683,submit_form,DEV_2275_0,25.275979241924965,46.43248158734195,4,1,0
U3328,2025-09-30T05:44:41.100008,change_phone,DEV_3327_0,24.708854273322075,46.298195454454266,3,1,0
U2045,2025-10-08T23:20:00.332228,pay_fee,NEWDEV_e53fea,25.018456158266805,46.75443884659896,1,1,0
U2467,2025-10-17T14:46:56.537470,pay_fee,DEV_2466_0,25.584315399998975,46.97925165540775,2,1,0
U857,2025-10-15T08:06:37.499107,view_service,DEV_856_1,24.76752777337233,46.753895208126146,2,1,0
U2372,2025-09-30T12:50:07.729336,reset_password,DEV_2371_0,24.72363711696337,47.15386443805506,0,1,0
U847,2025-10-08T19:27:14.635618,login,DEV_846_0,25.111166199648935,46.26859965823523,1,1,0
U2145,2025-10-26T01:44:12.458368,submit_form,DEV_2144_1,24.6774565552576,46.61978457364511,3,1,0
U960,2025-10-20T10:09:38.033248,login,DEV_959_0,24.573579488595108,46.80918625559768,3,1,0
U369,2025-10-08T23:02:25.764271,pay_fee,DEV_368_1,24.582325475908796,47.141163015959194,1,1,0
U3139,2025-10-24T05:54:47.403739,login,DEV_3138_0,23.801847988154332,46.96046282050211,4,1,0
U184,2025-10-22T00:20:48.919603,login,DEV_183_0,24.805865905812663,46.54670424732153,0,1,0
U971,2025-10-25T14:13:58.611308,login,DEV_970_0,24.583819937883504,46.81684207646189,3,1,0
U3259,2025-10-03T23:12:08.254463,issue_power,NEWDEV_7951cd,25.936225125706862,48.051706094127375,2,1,1
U673,2025-10-16T02:02:42.392272,login,DEV_672_1,24.509547808574766,46.32682654380024,1,1,0
U3430,2025-10-27T03:26:01.056450,login,DEV_3429_0,24.27894676186099,46.143130967438154,0,1,0
U236,2025-10-24T12:57:30.588804,view_service,DEV_235_0,24.829860656933814,46.94508792480512,2,1,0
U1399,2025-10-22T01:23:11.615267,login,DEV_1398_0,24.24667105849714,46.53507097567942,0,0,1
U3512,2025-10-04T01:34:56.558284,login,DEV_3511_0,24.570594548776725,46.548423720448625,1,1,0
U1453,2025-10-16T11:13:22.484370,change_phone,DEV_1452_0,24.718204555280675,46.7699547211788,1,1,0
U1877,2025-10-04T02:08:22.558043,view_service,DEV_1876_0,24.5186957417083,47.09368984073455,2,1,0
U2801,2025-10-04T10:30:24.732788,login,DEV_2800_0,24.483211755484785,47.17484507631409,3,1,0
U3544,2025-10-15T03:59:51.938338,view_service,DEV_3543_0,25.271606739096264,46.36505777203896,2,1,0
U1404,2025-10-27T05:33:02.430609,login,DEV_1403_0,24.577636141297948,46.57774755202072,2,1,0
U1973,2025-09-29T09:55:56.398974,login,DEV_1972_0,24.38322708948487,46.736663945906805,3,1,0
U2755,2025-10-07T02:42:28.384953,login,NEWDEV_86c7b3,24.723897034979956,46.079209291042126,1,1,0
U2654,2025-10-01T18:22:15.607544,login,DEV_2653_1,24.31369893681562,46.76699758147693,2,1,0
U85,2025-10-17T14:21:24.694022,login,DEV_84_0,24.29836130976792,46.05153628278293,1,1,0
U1450,2025-10-08T12:27:11.749882,login,DEV_1449_0,24.30304708980081,46.770069049920096,1,1,0
U2771,2025-09-30T13:20:22.019082,login,DEV_2770_0,24.836386679309474,46.283002121408224,4,1,0
U3182,2025-10-25T13:56:09.263916,pay_fee,DEV_3181_0,24.764092853572564,46.708536190257036,4,1,0
U2856,2025-10-05T05:56:39.469009,submit_form,DEV_2855_0,24.96320160740137,46.847730777939454,1,1,0
U2584,2025-10-12T23:08:18.234295,view_service,DEV_2583_0,24.64809817826691,46.99456099901674,2,1,0
U1802,2025-10-07T19:18:54.562077,login,DEV_1801_1,24.52360345698706,46.76196358896984,2,1,0
U3363,2025-10-24T19:56:02.942736,login,DEV_3362_0,24.744948906919408,45.96919075316442,1,1,0
U937,2025-10-09T18:10:34.663376,pay_fee,DEV_936_1,23.622541270052125,46.783462916767526,2,1,0
U2822,2025-10-11T12:47:28.391168,submit_form,DEV_2821_0,24.705497783910683,46.7392605152278,0,1,0
U794,2025-10-19T13:08:42.341774,pay_fee,DEV_793_0,25.131891374382356,46.452534724239705,6,1,0
U524,2025-09-28T15:27:06.040643,view_service,NEWDEV_d9f604,24.873434589353835,46.48089416374913,1,1,0
U2890,2025-10-28T11:08:28.228454,login,DEV_2889_0,24.08112489096407,46.62507432246585,2,1,0
U3447,2025-10-09T01:20:17.906533,reset_password,NEWDEV_7154e2,24.790329180085767,46.91785388898611,0,1,1
U704,2025-10-18T18:33:35.825296,login,DEV_703_0,24.227974151646897,47.509760146702384,1,0,1
U1191,2025-10-10T00:18:33.116911,submit_form,DEV_1190_0,25.15944069119094,46.51393437822361,3,1,0
U3937,2025-10-19T09:47:10.663137,view_service,DEV_3936_0,25.213934402618506,45.94071468250315,1,1,0
U1528,2025-10-14T15:16:06.991895,login,DEV_1527_0,24.648459451362456,46.98113293115609,2,1,0
U3130,2025-10-07T15:13:13.952077,login,DEV_3129_1,24.701717539227207,46.57843232309174,4,1,0
U1606,2025-10-15T03:25:54.061214,login,DEV_1605_0,24.790419944117055,46.342865446119305,4,1,0
U1490,2025-10-14T20:43:50.632068,issue_power,NEWDEV_90d854,25.49832005735451,47.863349101040484,3,1,1
U834,2025-10-27T07:28:20.177403,login,DEV_833_0,25.158463084908618,46.867099528629815,1,1,0
U885,2025-10-21T03:12:08.203221,login,NEWDEV_fc5007,24.764379423714395,46.759713394260196,4,1,0
U1955,2025-10-04T12:22:40.046840,login,DEV_1954_0,24.903360386283115,46.485570078352666,1,1,0
U2603,2025-10-20T17:18:39.141089,change_phone,DEV_2602_1,24.565874009634655,46.28006109573487,1,1,0
U3428,2025-10-19T12:37:07.598477,view_service,DEV_3427_0,23.979382576562752,46.85555219421527,2,1,0
U2818,2025-10-12T23:35:34.602676,submit_form,DEV_2817_0,24.915834283390573,46.448174101324796,0,1,0
U2135,2025-10-02T15:46:11.091218,issue_power,DEV_2134_0,24.551723107423665,46.29315403820146,3,1,0
U1312,2025-10-15T00:13:04.295951,submit_form,DEV_1311_0,25.371723118681725,46.83445166285806,1,1,0
U636,2025-10-20T06:16:40.580339,change_phone,NEWDEV_627b90,25.011641071339,47.03686705811635,4,1,0
U2947,2025-10-07T13:37:26.420053,pay_fee,DEV_2946_0,24.54509753554627,46.722862525273634,2,1,0
U2398,2025-10-07T18:19:49.220494,submit_form,DEV_2397_0,24.407038273855154,46.80217220634535,2,1,0
U2306,2025-10-11T09:24:21.964638,view_service,NEWDEV_04cbf1,24.980062566719628,47.27208431239115,2,1,0
U2484,2025-10-10T20:59:41.272590,view_service,DEV_2483_1,25.275498471389376,47.03659930870966,2,1,0
U2407,2025-10-21T15:09:01.199214,login,DEV_2406_0,24.60413321394246,46.840659179312794,1,1,0
U915,2025-10-19T19:52:13.105750,view_service,DEV_914_0,24.829944491521406,46.21817404993518,0,1,0
U3814,2025-10-04T00:56:02.005727,login,DEV_3813_1,24.775733110888684,46.73599382719916,1,1,0
U963,2025-10-20T16:07:24.648315,login,DEV_962_0,25.129260272229402,47.07932549930348,1,1,0
U434,2025-10-25T20:46:30.421972,login,DEV_433_0,24.713325067511214,46.90802771182107,3,0,1
U2516,2025-10-03T06:43:08.749176,login,DEV_2515_0,24.726475746731225,46.84236832060818,4,1,0
U762,2025-09-29T02:41:50.865352,login,DEV_761_1,24.514897853530368,46.634338065760204,3,1,0
U1885,2025-10-09T18:47:46.060682,login,DEV_1884_0,24.594094316544027,47.06519308067893,1,1,0
U2458,2025-10-10T23:20:11.222857,view_service,DEV_2457_0,24.901084055915934,46.70787274747088,4,1,0
U1359,2025-10-15T00:13:29.752345,login,DEV_1358_1,24.167294190870038,46.41443061730188,4,1,0
U1989,2025-10-07T18:23:57.281777,change_phone,NEWDEV_8a253c,24.659266666409394,47.16252293181863,1,1,0
U3930,2025-10-01T01:25:22.104836,view_service,DEV_3929_0,25.068245119037922,46.87160570011646,3,1,0
U1880,2025-09-30T10:01:52.232793,login,DEV_1879_0,24.87242221028557,45.57279648905235,1,1,0
U2745,2025-10-15T20:38:37.635719,login,DEV_2744_0,24.538394961565498,46.46733924905089,3,1,0
U619,2025-10-12T14:38:15.719981,login,DEV_618_0,24.156499349327365,46.23001859732298,3,1,0
U877,2025-10-20T08:18:35.955328,change_phone,DEV_876_0,24.71814854856782,46.59623147123483,4,1,0
U2373,2025-10-24T13:13:57.159483,login,DEV_2372_0,24.670881605852877,46.90358934353952,4,1,0
U1780,2025-10-01T00:23:46.952572,submit_form,DEV_1779_1,24.598859639520533,46.76784831364646,1,1,0
U1835,2025-10-28T11:12:30.871313,reset_password,NEWDEV_2822fb,24.594442032918927,46.74714413277911,4,1,1
U640,2025-10-08T04:12:07.694703,view_service,DEV_639_0,24.848978436170935,46.15952722190372,0,1,0
U1245,2025-10-01T04:47:26.195334,view_service,DEV_1244_0,23.882832289962217,46.3048120189013,1,1,0
U2312,2025-10-20T12:14:39.210356,view_service,DEV_2311_0,25.10197248366894,46.988306442507955,2,1,0
U2653,2025-10-10T16:08:58.582811,view_service,DEV_2652_1,24.651191791545617,47.158802272297386,0,1,0
U809,2025-10-15T17:24:19.079868,submit_form,DEV_808_0,24.45120968933042,47.25599417497974,2,1,0
U2455,2025-09-29T08:37:23.289081,pay_fee,DEV_2454_1,25.13909637034689,46.749432041558975,0,1,0
U962,2025-09-29T22:36:50.582188,login,DEV_961_0,24.507302679528912,46.540422807037565,3,1,0
U332,2025-10-03T20:20:04.455778,view_service,DEV_331_0,25.232019909231294,47.07927533298353,1,1,0
U3548,2025-10-05T03:33:37.682305,login,DEV_3547_0,24.821226131860698,45.97277244498135,2,1,0
U1454,2025-10-16T12:42:05.407636,login,DEV_1453_0,25.614642640655827,46.694452590821285,0,1,0
U2663,2025-10-05T02:25:45.219211,login,DEV_2662_0,24.346067029765724,46.83053507363627,2,1,0
